报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,29886113437.36,,,1507953548.02,,,18974641.45,,18974641.45,840376145.6,243058615.13,494532.68,,,,,,,,,,16427861.89,15116434668.42,,,,,280332899.25,47909671817.12,,,,,,,,2973833464.3,47304265.31,,416786915.87,,,,,,,2145974956.91,,,,,8391477936.47,,,,,17555004.67,3392761786.62,,,993526.74,,198788225.91,671535011.84,18257011094.64,66166682911.76,,3000000000.0,,,,,,1253354700.94,,1253354700.94,2170721.98,2793658685.92,,,317855850.71,2324970284.55,1934166.66,28163719.84,,,,459731577.59,,,,,,,,,,,,,,2019196221.26,362713948.9,12533651991.85,,1652419633.75,,,,15098885.58,,,,,,75612828.7,156620853.69,,1899752201.72,14433404193.57,,1471941963.0,,,,5443306054.55,12316041.8,101011316.76,,1471941963.0,,,43122737412.36,,,51598622667.87,134656050.32,51733278718.19,66166682911.76,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T21:12:04
20251231,,27341566698.37,,,1584771959.37,,,6075570.66,,6075570.66,1466494973.96,145596475.65,,,,,,,,,,17318326.51,17318326.51,15396031707.35,,,,,430459910.63,46388315622.5,,,,,,,,2930804469.77,47892751.08,,475499237.9,,,12861392196.38,4337847858.17,8523544338.21,,2064766283.24,2064766283.24,,8523544338.21,347065.82,8523891404.03,,,,,19863214.19,3414065535.11,,,1034985.48,,264019980.93,664841367.04,18406679228.77,64794994851.27,,,,,,,,1413421175.8,,1413421175.8,2014696.36,3367443727.83,,,481722380.36,1612884069.81,,28163719.84,,,587589747.04,615753466.88,,,,,,,,,,,,,,4074199213.05,436920270.99,12004359001.08,,2627166310.93,,,,15693190.61,,,,,,82513945.77,171180022.42,,2896553469.73,14900912470.81,,1471941963.0,,,,5439328102.53,159634274.47,143628853.52,,1471941963.0,,,41413087028.16,,,49780293635.74,113788744.72,49894082380.46,64794994851.27,定期报告,是,20260429,CNY,合并期末,2026-04-28T21:12:04
20250930,,31744503028.23,,,709720591.06,,,11026848.84,,11026848.84,1203673272.11,162547902.98,,,,,,,,,,,8895090.59,13747352903.12,,,,,34233570.76,47621953207.69,,,,,,,,2888775482.32,48481236.85,,458822485.0,,,,,,,1352545841.69,,,,,8664421347.95,,,,,22160046.1,3427367009.53,,,1141342.75,,326477211.79,683884321.16,17874076325.14,65496029532.83,,,,,,,,1391991485.85,,1391991485.85,3889942.66,3838045781.84,,,535592774.86,1770488162.57,,,,,,589674179.69,,,,,,,,,,,,,,4573734946.61,498945272.36,13202362546.44,,2219000000.0,,,,19753715.91,,,,,,79415062.89,150492718.03,,2468661496.83,15671024043.27,,1471951503.0,,,,5427488106.77,160339194.61,124136081.72,,1471951503.0,,,41344582305.41,,,49679770305.29,145235184.27,49825005489.56,65496029532.83,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T16:56:04
20250630,,35451080327.05,,,1610560917.24,,,16077566.15,,16077566.15,1411989312.86,228470687.43,32879641.22,,,,,,,,,9165193.9,42044835.12,13784525369.11,,,,,44247521.17,52588996536.13,,,,,,,,2836552287.45,48802205.54,,438338355.95,,,12825715316.02,4012254620.54,8813460695.48,,1165735552.56,1165735552.56,,8813460695.48,1686647.58,8815147343.06,,,,,24433390.1,3452040130.07,,,1322375.9,,229979417.63,588898590.92,17601249649.18,70190246185.31,,,,,,,,1414396921.39,,1414396921.39,5419308.1,3529323175.67,,,443931205.42,2014142202.18,,6788869591.98,,,588987575.88,7377857167.86,,,,,,,,,,,,,,5274717368.79,458655396.27,20518442745.68,,2728700000.0,,,,21014302.06,,,,,,82445141.55,159027020.27,,2991186463.88,23509629209.56,,1471951503.0,,,,5407442311.41,167794796.51,111904482.4,,1471951503.0,,,38245095469.06,,,46540550472.36,140066503.39,46680616975.75,70190246185.31,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T20:46:10
20250331,,33231596265.59,,,1391691462.99,,,15207500.27,,15207500.27,1199191197.14,241490004.69,,,,,,,,,,,8584456.1,13279875794.16,,,,,33838440.92,49401475121.86,,,,,,,,2831422148.18,49524449.85,,400119557.95,,,,,,,974337683.33,,,,,8962011726.25,,,,,27143946.12,3472265416.58,,,1542838.16,,245005967.06,416084449.26,17379458182.74,66780933304.6,,,,,,,,1526522728.93,,1526522728.93,,3065704152.19,,,323098787.49,2210336953.72,,29668290.2,,,,692178947.65,,,,,,,,,,,,,,4776120981.91,398536991.59,12992499543.48,,3228200000.0,,,,23260493.44,,,,,,80455288.74,152183995.33,,3484099777.51,16476599320.99,,1471951503.0,,,,5387122217.8,178175995.2,78227278.66,,1471951503.0,,,41934168678.25,,,50165245185.51,139088798.1,50304333983.61,66780933304.6,定期报告,未审计,20250428,CNY,合并期末,2025-04-27T16:32:11
20241231,,33578396831.33,,,1694282295.97,,,11022302.31,,11022302.31,1801947455.78,123870282.65,,,,,,,,,,13053645.0,13053645.0,13392794475.96,,,,,241081908.89,50856449197.89,,,,,,,,2801252317.93,50246694.16,,407194706.55,,,12811547753.16,3679940549.08,9131607204.08,,807233988.9,807233988.9,,9131607204.08,169711.43,9131776915.51,,,,,29254214.23,3417898796.19,,,1756272.03,,424185093.04,407347368.15,17478146366.69,68334595564.58,,,,,,,,1844497206.78,,1844497206.78,,3978131528.88,,,553580768.99,3233948597.08,,29668290.2,,,843927138.88,873595429.08,,,,,,,,,,,,,,3276628616.74,516729820.48,14277111968.03,,6279900000.0,,,,24528519.13,,,,,,86672726.83,158375714.88,,6549476960.84,20826588928.87,,1471951503.0,,,,5365763566.55,345699443.89,84235115.38,,1471951503.0,,,39340298309.42,,,47388500553.46,119506082.25,47508006635.71,68334595564.58,定期报告,是,20260429,CNY,合并期末,2025-04-27T16:32:11
20240930,,30317711254.63,,,1797091274.22,,,6939667.36,,6939667.36,4539294569.88,194288987.55,1812067.95,,,,,,,,,,19668746.55,12299814363.04,,,,,16539005.56,49191347868.79,,,,,,,,2738007214.17,50968938.48,,380927410.08,,,,,,,636881871.89,,,,,9425852427.62,,,,,31607985.45,3353312512.91,,,1752373.86,,278444792.03,407823146.07,17305578672.56,66496926541.35,,,,,,,,1955461761.32,,1955461761.32,,2654171466.27,,,454040506.53,1956116521.67,,,,,,837032162.79,,,,,,,,,,,,,,2768923430.25,345039911.61,10970785760.44,,9779900000.0,,,,28349800.11,,,,,,22126464.92,121296037.48,,9951672302.51,20922458062.95,,1471966503.0,,,,5328783977.04,357638387.98,52433946.08,,1471987769.0,,,37460032630.97,,,45427566438.11,146902040.29,45574468478.4,66496926541.35,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T19:00:05
20240630,,36100758789.69,,,697.84,,,4069325.61,,4069325.61,4088985516.61,183153346.02,20242601.7,,,,,,,,,16965614.21,37208215.91,12354323751.59,,,,,129399856.83,52897899500.1,,,,,,,,2727584618.05,44397290.42,,335372892.95,,,12943130701.61,3358243586.13,9584887115.48,,561121727.91,561121727.91,,9584887115.48,10310732.61,9595197848.09,,,,,32187976.28,3377465875.79,,,1573383.5,,262128182.93,404267753.99,17341297549.91,70239197050.01,,,,,,,,2162821537.64,,2162821537.64,,2341708292.72,,,345778113.07,1618870727.39,,7948733952.6,,,849638890.46,8798372843.06,,,,,,,,,,,,,,1555342077.23,304419317.46,17127312908.57,,10990000000.0,,,,28420897.97,,,,,,24919853.01,120182564.78,,11163523315.76,28290836224.33,,1471987769.0,,,,5285589296.33,359451123.09,28478148.43,,1471987769.0,,,33894370787.46,,,41792962647.13,155398178.55,41948360825.68,70239197050.01,定期报告,未审计,20240831,CNY,合并期末,2024-08-30T19:50:16
20240331,,32136543172.14,,,1283685143.48,,,12002086.85,,12002086.85,5340069606.45,279784255.48,,,,,,,,,,,23436341.61,11826979701.0,,,,,90969937.23,50993470244.24,,,,,,,,2735747753.9,37444407.41,,380146500.05,,,,,,,491641651.75,,,,,9726243826.32,,,,,33203550.65,3400980661.48,,,826302.51,,467586709.82,358482627.94,17632303991.83,68625774236.07,,,,,,70204.81,,2256892679.03,,2256892679.03,,2534857788.92,,,315275242.18,2200240887.24,,,,,,897050396.1,,,,,,,,,,,,,,1543114827.38,329169207.59,10076671233.25,,11990200000.0,,,,30191987.53,,,,,,25153241.1,132374510.44,,12177919739.07,22254590972.32,,1471987769.0,,,,5236750959.91,383640162.35,44034435.0,,1471987769.0,,,38389516704.65,,,46230637475.21,140545788.54,46371183263.75,68625774236.07,定期报告,未审计,20240427,CNY,合并期末,2024-04-27T01:25:05
20231231,,25952025091.28,,,1426992098.83,,,17461378.98,,17461378.98,5938171007.93,202309186.7,,,,,,,,,,22716893.12,22716893.12,11622043947.46,,,,,176684731.97,45358404336.27,,,,,,,,2708254833.5,37785416.77,,402893468.8,,,11774922665.67,3161112453.93,8613810211.74,622940.07,1718468880.53,1718468880.53,,8613187271.67,36193.79,8613223465.46,,,,,23260955.23,3397873791.08,,,960005.91,,674429617.92,358900430.13,17936050865.33,63294455201.6,,,,,,9763.87,,2357223733.21,,2357223733.21,,2672977090.3,,,523866711.41,2939627533.0,,29684819.82,,,1121036342.71,1150721162.53,,,,,,,,,,,,,,78918152.41,347485071.57,10070829218.3,,10000300000.0,1498716737.02,,,22356404.47,,,,,,27772083.74,142773028.22,,11691918253.45,21762747471.75,,1471987769.0,,,,5185481523.22,616743610.59,63130469.51,,1471987769.0,,,33815566574.75,,,41391410494.89,140297234.96,41531707729.85,63294455201.6,定期报告,是,20250428,CNY,合并期末,2024-04-27T01:25:05
20230930,,26766954814.33,,,1109466492.35,,,4055748.22,,4055748.22,4974236266.67,179879558.94,982269.0,,,,,,,,,,16119904.18,11008796540.34,,,,,72738405.61,44132247730.64,,,,,,,,2701917469.1,38126426.13,,444030415.64,,,,,,,1778168718.37,,,,,8517425246.48,,,,,26667489.35,3042446283.63,,,1066309.51,,517061958.06,206382768.24,17273293084.51,61405540815.15,,,,,,,,2390133649.35,,2390133649.35,,2961546778.58,,,541761443.44,1880694259.94,,,,,,1172588684.95,,,,,,,,,,,,,,102845552.44,385001081.22,9434571449.92,,10004900000.0,2997341891.77,,,26537833.95,,,,,,27176640.67,93790225.08,,13149746591.47,22584318041.39,,1471987769.0,,,,5104113014.0,616743610.59,92035305.92,,1471895100.0,,,31135386513.61,,,38658674091.94,162548681.82,38821222773.76,61405540815.15,定期报告,未审计,20231031,CNY,合并期末,2023-10-30T16:15:03
20230630,,30344475538.13,,,200056716.13,,,14720743.59,,14720743.59,2765330012.77,182055446.82,15482200.48,,,,,,,,,16061082.55,31543283.03,10794156136.0,,,,,109151844.19,44441489720.66,,,,,,,,2721676735.14,38467435.5,,445414722.85,,,11473943681.34,2874136134.16,8599807547.18,622940.07,1209595255.85,1209595255.85,,8599184607.11,17203984.0,8616388591.11,,,,,29616062.33,3057058000.96,,,449989.24,,667166561.57,297385638.5,17083218993.05,61524708713.71,,,,,,,,2164798164.42,,2164798164.42,,1933610554.94,,,512496183.96,1266525574.18,,6235743174.61,,,1175814936.29,7411558110.9,,,,,,,,,,,,,,80331921.57,251369372.14,13620689882.11,,9515100000.0,2996918980.27,,,26095309.94,,,,,,29474054.74,92383522.19,,12659971867.14,26280661749.25,,1471987769.0,,,,5004570088.84,616743610.59,95067381.86,,1471895100.0,,,27659691330.23,,,35086468059.34,157578905.12,35244046964.46,61524708713.71,定期报告,未审计,20230829,CNY,合并期末,2023-08-28T18:30:03
20230331,,24904396779.21,,,994733129.68,,,9285469.39,,9285469.39,4296561115.37,149186102.82,,,,,,,,,,,24716827.85,10149595444.19,,,,,204560549.82,40733035418.33,,,,,,,,2720053188.1,38808444.86,,983164358.73,,,,,,,1022552627.45,,,,,8717953946.28,,,,,33806143.19,3076898287.68,,,491790.36,,818059096.08,196593102.48,17608380985.21,58341416403.54,,,,,,,,2260191342.13,,2260191342.13,,1725765760.12,,,402461910.95,2154561840.04,,16594850.58,,,,1271331621.49,,,,,,,,,,,,,,56818118.11,224349548.8,8095480141.64,,9015400000.0,2996500665.63,,,29776436.69,,,,,,31771468.81,126751719.73,,12200200290.86,20295680432.5,,1471987769.0,,,,4915414592.0,647312723.52,217909466.35,,1471895100.0,,,30484815844.9,,,37914710048.73,131025922.31,38045735971.04,58341416403.54,定期报告,未审计,20230429,CNY,合并期末,2023-04-28T17:30:05
20221231,,17757528211.25,,,1073466780.37,,,5939420.78,,5939420.78,4583352503.37,114257506.26,,,,,,,,,,23396533.98,23396533.98,9840742374.85,,,,,153035946.94,33551719277.8,,,,,,,,2667500553.17,39149454.22,,1136736978.11,,,11502231559.8,2648260414.9,8853971144.9,622940.07,808919047.21,808919047.21,,8853348204.83,2910393.95,8856258598.78,,,,,39952525.63,3083271852.79,,,710010.92,,1005167353.8,196095702.09,17833762076.72,51385481354.52,,,,,,,,2311665585.04,,2311665585.04,,2566374718.76,,,675034885.31,3481150728.98,,16594850.58,,,1185814427.91,1202409278.49,,,,,,,,,,,,,,81879466.63,333627225.47,10652141888.68,,3179600000.0,2996099571.86,,,29096969.66,,,,,,33704323.8,166043663.88,,6404544529.2,17056686417.88,,1471895100.0,,,,4800154468.99,639021998.78,330751245.84,,1471895100.0,,,26772197213.98,,,34207871130.03,120923806.61,34328794936.64,51385481354.52,定期报告,是,20240427,CNY,合并期末,2023-04-28T17:30:05
20220930,,13684458440.06,,,1309902398.54,,,2635634.68,,2635634.68,2580557301.97,156186433.45,30717114.4,,,,,,,,,,54804627.1,8977145505.91,,,,,18658023.0,26784348364.71,,,,,,,,2646616947.39,,,990006230.39,,,,,,,647034263.38,,,,,8639943352.2,,,,,45631986.52,2534273548.89,,,832344.46,,430920347.01,752820019.81,16688079040.05,43472427404.76,,,,,,,,1852799816.81,,1852799816.81,,1900465509.49,,,613969735.94,1434717053.98,,,,,,1256227012.48,,,,,,,,,,,,,,61125173.83,247060516.24,7366364818.77,,2480000000.0,1497152700.11,,,39462584.33,,,,,,23918299.99,89621813.38,,4130155397.81,11496520216.58,,1471957410.0,,,,4700360465.66,644596625.24,211093110.48,,1464752476.0,,,24631260469.26,,,31834827306.16,141079882.02,31975907188.18,43472427404.76,定期报告,未审计,20221028,CNY,合并期末,2022-10-27T16:20:09
20220630,,17046109916.36,,,1302911871.28,,,1403341.54,,1403341.54,1671605965.76,146929974.32,35361832.34,,,,,,,,,35924379.21,71286211.55,8713280634.28,,,,,42689792.53,28996217707.62,,,,,,,,2657050723.78,,,338068275.65,,,10973593464.9,2433696353.05,8539897111.85,622940.07,724127630.54,724127630.54,,8539274171.78,17750678.74,8557024850.52,,,,,48376749.33,2545348298.9,,,1042852.71,,552382268.4,786600535.68,16210022185.51,45206239893.13,,,,,,,,1728943332.96,,1728943332.96,,2329543604.94,,,474542544.93,1053665059.39,,4773919306.54,,,1196274228.87,5970193535.41,,,,,,,,,,,,,,103015445.84,302840668.64,11962744192.11,,,3992391967.4,,,39336140.81,,,,,,25455871.42,60413216.08,,4117597195.71,16080341387.82,,1471615076.0,,,,4573224059.4,613969371.6,141119108.43,,1464752476.0,,,21945882896.63,,,28982624244.86,143274260.45,29125898505.31,45206239893.13,定期报告,未审计,20220829,CNY,合并期末,2022-08-28T15:40:04
20220331,,14866514494.17,,,807759057.69,,,4813069.19,,4813069.19,2641688828.55,178492128.71,,,,,,,,,,,36394538.29,7951203339.95,,,,,123660919.33,26610526375.88,,,,,,,,2596785166.05,,,315159465.24,,,,,,,1286909285.16,,,,,8071314507.49,,,,,51623214.08,2590413315.27,,,1253360.96,,778850954.22,760985609.06,16453294877.53,43063821253.41,,,,,,,,2247889691.09,,2247889691.09,,1762950583.07,,,385164837.39,1996786163.76,,,,,,1182693181.67,,,,,,,,,,,,,,68749833.67,229183575.79,7873417866.44,,,3991579918.45,,,40807349.34,,,,,,26993442.85,55891560.09,,4115272270.73,11988690137.17,,1471615076.0,,,,4479164524.74,636231646.0,118905546.53,,1464752476.0,,,24063519152.08,,,30961725129.35,113405986.89,31075131116.24,43063821253.41,定期报告,未审计,20220429,CNY,合并期末,2022-04-28T16:25:03
20211231,,13513494580.56,,,706352241.79,,,1628248.55,,1628248.55,4757631778.64,178087688.81,,,,,,,,,,28615361.96,28615361.96,7277573166.8,,,,,111974532.91,26575357600.02,,,,,,,,2626744236.25,,,363312120.43,,,10357604370.12,2268764921.47,8088839448.65,622940.07,1259845487.5,1259845487.5,,8088216508.58,1270765.81,8089487274.39,,,,,52714810.04,2606359188.72,,,1463869.21,,986112983.42,650384435.7,16636424405.66,43211782005.68,,,,,,,,2420354469.53,,2420354469.53,,3510110701.25,,,648103740.96,3173479627.79,,,,,652393292.6,652393292.6,,,,,,,,,,,,,,86202215.03,456314391.17,10946958438.33,,,3990785742.23,,,40667668.08,,,,,,28531014.28,67578019.93,,4127562444.52,15074520882.85,,1464752476.0,,,,3755354665.73,,167527152.32,,1464752476.0,,,21187860235.89,,,28040247005.94,97014116.89,28137261122.83,43211782005.68,定期报告,是,20230429,CNY,合并期末,2022-04-28T16:25:03
20210930,,11313792856.94,,,200423406.31,,,2165061.12,,2165061.12,3449989131.79,225731471.83,,,,,,,,,,,44805116.99,6608591023.11,,,,,68681182.6,21914179250.69,,,,,,,,2598363101.27,,,355107527.69,,,,,,,1154258541.18,,,,,8049181386.87,,,,,52357450.68,2618455158.37,,,1674377.46,,600932544.46,19329049.27,15449659137.25,37363838387.94,,,,,,,,2484324547.22,,2484324547.22,,1905334119.05,,,514991137.02,966603651.5,,,,,,588564974.98,,,,,,,,,,,,,,50111204.22,247693454.43,6757623088.42,,,3990217430.19,,,41491386.9,,,,,,32614585.71,64243704.76,,4128567107.56,10886190195.98,,1464752476.0,,,,3722777063.13,,189828290.44,,1464752476.0,,,19507807305.71,,,26349917611.28,127730580.68,26477648191.96,37363838387.94,定期报告,未审计,20211029,CNY,合并期末,2021-10-28T17:05:05
20210630,,13611381648.55,,,,,,6711515.89,,6711515.89,2143072245.18,126208497.06,36941917.5,,,,,,,,,111996049.52,148937967.02,5916574963.71,,,,,118794070.33,22071680907.74,,,,,,,,2555473912.21,,,357285465.89,,,9898538770.25,2018796989.74,7879741780.51,622940.07,1290824691.35,1290824691.35,,7879118840.44,1294270.93,7880413111.37,,,,,55525013.1,2630461298.22,,,1884885.71,,648575066.22,11956325.86,15432399769.93,37504080677.67,,,,,,,,2372271735.03,,2372271735.03,,1408069576.54,,,443558179.03,835352598.25,,3004207328.28,,,562672114.6,3566879442.88,,,,,,,,,,,,,,100836563.54,183049063.92,8910017159.19,,,3989418783.85,,,46474941.96,,,,,,34538157.14,64682337.72,,4135114220.67,13045131379.86,,1464752476.0,,,,3722777063.13,,196201599.18,,1464752476.0,,,17458622606.4,,,24307106220.71,151843077.1,24458949297.81,37504080677.67,定期报告,未审计,20210828,CNY,合并期末,2021-08-27T18:10:04
20210331,,12469738488.32,,,,,,1563983.25,,1563983.25,3641758209.01,146671994.69,,,,,,,,,,,122509098.31,5152641418.83,,,,,153961577.69,21688844770.1,,,,,,,,2515726003.02,,,329622355.03,,,,,,,1831763271.93,,,,,7255105544.38,,,,,59065551.59,2641182029.18,,,2095393.96,,773804224.52,10783425.86,15419147799.47,37107992569.57,,,,,,,,2571729957.47,52050117.6,2519679839.87,,1692175528.57,,,442839233.73,2129142076.26,,,,,,501976469.29,,,,,,,,,,,,,,64413287.4,218250759.98,7620527312.7,,,3988635254.75,,,50084133.27,,,,,,34796928.57,57766560.01,,4131282876.6,11751810189.3,,1464752476.0,,,,3722777063.13,,174522403.78,,1464752476.0,,,18403279391.5,,,25230083810.41,126098569.86,25356182380.27,37107992569.57,定期报告,未审计,20210430,CNY,合并期末,2021-04-29T16:50:04
20201231,,11624870340.6,,,,,,1507852.43,,1507852.43,3209371766.35,74685537.38,1407900.0,,,,,,,,,125625031.42,127032931.42,4695663431.25,,,,,156565424.18,19889697283.61,,,,,,,,2477667171.27,,,347160399.42,,,8676001033.19,1789768311.16,6886232722.03,622940.07,2012129880.15,2012129880.15,,6885609781.96,1498392.76,6887108174.72,,,,,,2657118025.37,,,2305902.21,,725210660.84,10806325.86,15119506539.84,35009203823.45,,,,,,,,2725574317.37,121285117.6,2604289199.77,,1678837166.94,,,505022627.19,2046027211.13,,,,,501623924.54,501623924.54,,,,,,,,,,,,,,72219178.08,218267353.36,7747571778.61,,,3987872100.02,,,,,,,,,29739000.0,62151071.11,,4079762171.13,11827333949.74,,1464752476.0,,,,3722777063.13,,186063325.03,,1464752476.0,,,16236513212.43,,,23074858552.59,107011321.12,23181869873.71,35009203823.45,定期报告,是,20220429,CNY,合并期末,2021-04-29T16:50:04
20200930,,10058879793.25,,,,,,1635316.02,,1635316.02,3059298729.13,184588396.33,25328195.77,45938344.45,,,,,,,,,168568030.68,3656080823.84,,,,,154837553.38,17283888642.63,,,,,,,,2454585491.48,,,348942328.83,,,,,,,6227330593.2,,,,,4043685337.1,,,,,,433049159.82,,,2516410.46,,535926448.57,36631338.8,14082667108.26,31366555750.89,,,,,,,,1899602977.24,76060905.98,1823542071.26,,1231219021.09,,,404839493.8,1037211722.68,36427397.26,,,,,549992806.59,,,,,,,,,,,,,,,158902913.73,5281768935.13,,,3987090282.6,,,,,,,,,27215000.0,62567221.92,,4076872504.52,9358641439.65,,1464752476.0,,,,3722777063.13,,193026803.29,,1464752476.0,,,15046169109.63,,,21891477928.05,116436383.19,22007914311.24,31366555750.89,定期报告,未审计,20201029,CNY,合并期末,2020-10-28T16:40:03
20200630,,10933749651.46,,,,,,5545439.8,,5545439.8,2855987446.81,163698852.8,30114991.3,67318644.44,,,,,,,,108040535.12,205474170.86,3805416004.07,,,,,249589311.9,18219460877.7,,,,,,,,2311188426.5,,,354466613.35,,,4463436801.12,1631643892.01,2831792909.11,622940.07,7066117415.73,7066117415.73,,2831169969.04,2948153.3,2834118122.34,,,,,,437890503.22,,,2726918.71,,491392575.44,40853089.81,13538753665.1,31758214542.8,,,,,,,,2037145211.14,6825905.98,2030319305.16,,588278202.31,,,363794712.74,1188292358.23,90135616.44,2328956436.84,,,569228512.02,2988320565.3,,,,,,,,,,,,,,,71461894.52,7237292944.24,,,3986319687.09,,,,,,,,,23345000.0,63948293.05,,4073612980.14,11310905924.38,,1464752476.0,,,,3722777063.13,,196669728.76,,1464752476.0,,,13451242333.34,,,20300194077.23,147114541.19,20447308618.42,31758214542.8,定期报告,未审计,20200828,CNY,合并期末,2020-08-27T16:55:03
20200331,,10503991625.35,,,,,,15369344.25,,15369344.25,2065914390.59,222257385.77,,52364255.63,,,,,,,,,198959567.49,3774928731.43,,,,,215837981.35,16997259026.23,,,,,,,,2272515292.21,,,310467188.4,,,,,,,7091702099.41,,,,,2198490053.93,,,,,,328582924.22,,,888999.29,,492300443.51,63157931.57,12758104932.54,29755363958.77,,,,,,,,1716815910.21,,1716815910.21,,626359046.81,,,283647147.81,1087731237.55,54732876.71,,,,,652918428.89,,,,,,,,,,,,,,,83597818.11,4451069589.38,,,3985563676.08,,,,,,,,,23845000.0,52948436.8,,4062357112.88,8513426702.26,,1464752476.0,,,,3722777063.13,,160671112.28,,1464752476.0,,,14266892439.63,,,21079845567.04,162091689.47,21241937256.51,29755363958.77,定期报告,未审计,20200429,CNY,合并期末,2020-04-28T21:45:04
20191231,,9753666526.78,,,,,,18293914.23,,18293914.23,2393797259.8,151818448.48,,45636744.44,,,,,,,,114116677.2,159753421.64,3641235092.33,,,,,195174048.57,16313738711.83,,,,,,,,2230721725.72,,,352395255.78,,,3113936136.28,1596441476.21,1517494660.07,622940.07,7257393087.56,7257393087.56,,1516871720.0,1993677.91,1518865397.91,,,,,,332234032.47,,,928805.23,,676152614.07,237539447.75,12606230366.49,28919969078.32,,,,,,,,1868623958.02,,1868623958.02,2244442643.64,,,,342025687.49,1633044231.67,30650684.93,,,,668291714.44,698942399.37,,,,,,,,,,,,,,,,6787078920.19,,,2490883676.39,,,,,,,,,23845000.0,63430453.64,,2578159130.03,9365238050.22,,1464752476.0,,,,3722777063.13,,194817130.57,,1464752476.0,,,12559746579.91,,,19406845725.61,147885302.49,19554731028.1,28919969078.32,定期报告,是,20210430,CNY,合并期末,2020-04-28T21:45:04
20190930,,10347741520.56,,,,,,1906771994.68,1889428763.65,17343231.03,,245130987.11,3324669.71,38450244.44,,,,,,,,,174078953.57,3481827830.82,,,,,325488659.47,16481039946.21,,,,,,,,2194789178.64,,,355380889.08,,,,,,,5850849765.17,,,,,985459734.73,,,,,,240399335.14,,,,,542036103.69,36188241.7,10205103248.15,26686143194.36,,,,,,,,1345875414.37,,1345875414.37,1592136701.06,,,,310682474.4,1520749389.35,7458333.33,,,,,624849995.98,,,,,,,,,,,,,,,,5394293975.16,,,2490393487.09,,,,,,,,,14212860.51,62704512.5,,2567310860.1,7961604835.26,,1464752476.0,,,,3722777063.13,,200551520.98,,1464752476.0,,,11706819555.61,,,18559653091.72,164885267.38,18724538359.1,26686143194.36,定期报告,未审计,20191031,CNY,合并期末,2020-03-13T15:29:48
